Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
IBEX_35,42,1,GARCH,17.92919540234582,434.7994724007888,9.94788752131142,0.0,,,,842,60
IBEX_35,42,3,GARCH,17.831989936461326,429.3965306381005,9.948786412558785,0.0,,,,842,60
IBEX_35,42,5,GARCH,17.736927050954108,424.2138296742946,9.949659857690467,0.0,,,,842,60
IBEX_35,42,10,GARCH,17.514753361585925,415.1242622174899,9.949459517201822,0.0,,,,842,60
IBEX_35,42,21,GARCH,17.588635773111914,418.7684067878774,9.937193125603782,0.0,,,,842,60
IBEX_35,42,1,GJR-GARCH,18.43382758975551,517.7952109152778,9.946080982454228,0.0,,,,842,60
IBEX_35,42,3,GJR-GARCH,18.405182892880635,516.7103590486703,9.947608701875312,0.0,,,,842,60
IBEX_35,42,5,GJR-GARCH,18.35663906143711,514.4604636233984,9.948889661089114,0.0,,,,842,60
IBEX_35,42,10,GJR-GARCH,18.19373543601265,508.3435044085164,9.949080871282165,0.0,,,,842,60
IBEX_35,42,21,GJR-GARCH,18.30098126408854,512.076818310662,9.93642996827217,0.0,,,,842,60
IBEX_35,42,1,FI-GARCH,14.436567856246537,373.8763716288916,9.926175535764484,0.0,,,,842,60
IBEX_35,42,3,FI-GARCH,14.364010812935302,368.7935660307238,9.927232260564063,0.0,,,,842,60
IBEX_35,42,5,FI-GARCH,14.300988936775486,364.75723925381163,9.928340624028761,0.0,,,,842,60
IBEX_35,42,10,FI-GARCH,14.174465832737612,358.87145377784435,9.92870719900885,0.0,,,,842,60
IBEX_35,42,21,FI-GARCH,14.21886344689616,360.26060079995153,9.915514974397489,0.0,,,,842,60
IBEX_35,42,1,Autoformer,24.18220341049384,1036.9791056130694,10.035540877732753,0.0,,,,842,60
IBEX_35,42,3,Autoformer,24.121842148305355,1033.084599372703,10.036726588991087,0.0,,,,842,60
IBEX_35,42,5,Autoformer,24.033023313893388,1025.9208494233028,10.037609967319147,0.0,,,,842,60
IBEX_35,42,10,Autoformer,23.825459488106116,1016.748801967296,10.037461125903715,0.0,,,,842,60
IBEX_35,42,21,Autoformer,24.035814896330837,1026.9964901233736,10.026276303661298,0.0,,,,842,60
IBEX_35,42,1,Informer,55.32199558065745,3371.726743197155,10.298037237796098,0.0,,,,842,60
IBEX_35,42,3,Informer,55.24383592276462,3364.3745308840876,10.298788212918906,0.0,,,,842,60
IBEX_35,42,5,Informer,55.16828457492967,3357.1232219370595,10.299505695532789,0.0,,,,842,60
IBEX_35,42,10,Informer,55.11487088239642,3351.6184831542446,10.299993057442498,0.0,,,,842,60
IBEX_35,42,21,Informer,55.663541341344,3416.446367626299,10.29543280265459,0.0,,,,842,60
IBEX_35,42,1,Reformer,21.955311869848824,809.4169185639919,10.003600282208453,0.0,,,,842,60
IBEX_35,42,3,Reformer,21.966809391751084,809.9928057956455,10.005615979537788,0.0,,,,842,60
IBEX_35,42,5,Reformer,21.942364948689363,808.662936032706,10.007414825219584,0.0,,,,842,60
IBEX_35,42,10,Reformer,21.83769157375472,805.427651102309,10.008056807319138,0.0,,,,842,60
IBEX_35,42,21,Reformer,22.079504672986907,815.704928953959,9.996426598466666,0.0,,,,842,60
IBEX_35,42,1,Transformer,48.19714656207885,2633.931964420844,10.235112962611888,0.0,,,,842,60
IBEX_35,42,3,Transformer,48.118986904186016,2627.873983917414,10.235964168735324,0.0,,,,842,60
IBEX_35,42,5,Transformer,48.04347146090916,2621.87786038837,10.236777854685304,0.0,,,,842,60
IBEX_35,42,10,Transformer,47.990057768375905,2617.2588929702724,10.237330361926377,0.0,,,,842,60
IBEX_35,42,21,Transformer,48.538692322765414,2672.990715527498,10.232160608662868,0.0,,,,842,60
IBEX_35,42,1,GARCH-LSTM-Hybrid,24.931515207948998,984.3381620061839,10.020830891379784,0.0,,,,842,60
IBEX_35,42,3,GARCH-LSTM-Hybrid,24.85651808194657,979.0725926765738,10.021857369693649,0.0,,,,842,60
IBEX_35,42,5,GARCH-LSTM-Hybrid,24.749810992438963,970.7969760833638,10.02251100869136,0.0,,,,842,60
IBEX_35,42,10,GARCH-LSTM-Hybrid,24.416495384246684,949.5538723492957,10.021194515058614,0.0,,,,842,60
IBEX_35,42,21,GARCH-LSTM-Hybrid,24.59736883096828,957.6204395310344,10.009969628822398,0.0,,,,842,60
IBEX_35,123,1,GARCH,17.92919540234582,434.7994724007888,9.94788752131142,0.0,,,,842,60
IBEX_35,123,3,GARCH,17.831989936461326,429.3965306381005,9.948786412558785,0.0,,,,842,60
IBEX_35,123,5,GARCH,17.736927050954108,424.2138296742946,9.949659857690467,0.0,,,,842,60
IBEX_35,123,10,GARCH,17.514753361585925,415.1242622174899,9.949459517201822,0.0,,,,842,60
IBEX_35,123,21,GARCH,17.588635773111914,418.7684067878774,9.937193125603782,0.0,,,,842,60
IBEX_35,123,1,GJR-GARCH,18.43382758975551,517.7952109152778,9.946080982454228,0.0,,,,842,60
IBEX_35,123,3,GJR-GARCH,18.405182892880635,516.7103590486703,9.947608701875312,0.0,,,,842,60
IBEX_35,123,5,GJR-GARCH,18.35663906143711,514.4604636233984,9.948889661089114,0.0,,,,842,60
IBEX_35,123,10,GJR-GARCH,18.19373543601265,508.3435044085164,9.949080871282165,0.0,,,,842,60
IBEX_35,123,21,GJR-GARCH,18.30098126408854,512.076818310662,9.93642996827217,0.0,,,,842,60
IBEX_35,123,1,FI-GARCH,14.436567856246537,373.8763716288916,9.926175535764484,0.0,,,,842,60
IBEX_35,123,3,FI-GARCH,14.364010812935302,368.7935660307238,9.927232260564063,0.0,,,,842,60
IBEX_35,123,5,FI-GARCH,14.300988936775486,364.75723925381163,9.928340624028761,0.0,,,,842,60
IBEX_35,123,10,FI-GARCH,14.174465832737612,358.87145377784435,9.92870719900885,0.0,,,,842,60
IBEX_35,123,21,FI-GARCH,14.21886344689616,360.26060079995153,9.915514974397489,0.0,,,,842,60
IBEX_35,123,1,Autoformer,24.048731152572852,1052.945869487707,10.038535283839167,0.0,,,,842,60
IBEX_35,123,3,Autoformer,23.990084527651764,1048.9083883911267,10.03974817926631,0.0,,,,842,60
IBEX_35,123,5,Autoformer,23.90055984737846,1041.1568260377803,10.040673055986842,0.0,,,,842,60
IBEX_35,123,10,Autoformer,23.68550060385011,1031.2403431547577,10.040461383197316,0.0,,,,842,60
IBEX_35,123,21,Autoformer,23.857995008160074,1039.3516117814331,10.028778573238688,0.0,,,,842,60
IBEX_35,123,1,Informer,53.4741940164888,3167.8250335054922,10.281412879477065,0.0,,,,842,60
IBEX_35,123,3,Informer,53.39603435859597,3160.8068442798603,10.282187956741444,0.0,,,,842,60
IBEX_35,123,5,Informer,53.32051891531911,3153.882996791291,10.282928869503717,0.0,,,,842,60
IBEX_35,123,10,Informer,53.267105222785865,3148.6078303206623,10.283431962455198,0.0,,,,842,60
IBEX_35,123,21,Informer,53.815739777175374,3211.079749989735,10.278724573602272,0.0,,,,842,60
IBEX_35,123,1,Reformer,22.629199400153983,781.5470872143574,9.988965233621524,0.0,,,,842,60
IBEX_35,123,3,Reformer,22.618899899565108,780.8205371090149,9.990589573805407,0.0,,,,842,60
IBEX_35,123,5,Reformer,22.590078919334047,779.5436967840864,9.992051453131594,0.0,,,,842,60
IBEX_35,123,10,Reformer,22.47337868959519,776.5275860161687,9.99270607052104,0.0,,,,842,60
IBEX_35,123,21,Reformer,22.720990443355007,786.1665819865124,9.981385032268005,0.0,,,,842,60
IBEX_35,123,1,Transformer,57.03893874872068,3567.1121699010673,10.313485129010683,0.0,,,,842,60
IBEX_35,123,3,Transformer,56.96077909082784,3559.4512065113445,10.314214812407256,0.0,,,,842,60
IBEX_35,123,5,Transformer,56.88529938610072,3551.910902774048,10.314912699667197,0.0,,,,842,60
IBEX_35,123,10,Transformer,56.831885693567465,3546.1964695193174,10.315386328027234,0.0,,,,842,60
IBEX_35,123,21,Transformer,57.380520247956966,3613.1730035868122,10.310954166335417,0.0,,,,842,60
IBEX_35,123,1,GARCH-LSTM-Hybrid,26.193932404922517,1164.9036245728234,10.051214543534122,0.0,,,,842,60
IBEX_35,123,3,GARCH-LSTM-Hybrid,26.123889233478348,1158.4710053022914,10.052461410926915,0.0,,,,842,60
IBEX_35,123,5,GARCH-LSTM-Hybrid,26.00889272024262,1146.4501224854764,10.05343571313043,0.0,,,,842,60
IBEX_35,123,10,GARCH-LSTM-Hybrid,25.5856445734444,1109.1887725844406,10.051135360587354,0.0,,,,842,60
IBEX_35,123,21,GARCH-LSTM-Hybrid,25.52864746012293,1103.7960566763234,10.037683260656307,0.0,,,,842,60
IBEX_35,202,1,GARCH,17.92919540234582,434.7994724007888,9.94788752131142,0.0,,,,842,60
IBEX_35,202,3,GARCH,17.831989936461326,429.3965306381005,9.948786412558785,0.0,,,,842,60
IBEX_35,202,5,GARCH,17.736927050954108,424.2138296742946,9.949659857690467,0.0,,,,842,60
IBEX_35,202,10,GARCH,17.514753361585925,415.1242622174899,9.949459517201822,0.0,,,,842,60
IBEX_35,202,21,GARCH,17.588635773111914,418.7684067878774,9.937193125603782,0.0,,,,842,60
IBEX_35,202,1,GJR-GARCH,18.43382758975551,517.7952109152778,9.946080982454228,0.0,,,,842,60
IBEX_35,202,3,GJR-GARCH,18.405182892880635,516.7103590486703,9.947608701875312,0.0,,,,842,60
IBEX_35,202,5,GJR-GARCH,18.35663906143711,514.4604636233984,9.948889661089114,0.0,,,,842,60
IBEX_35,202,10,GJR-GARCH,18.19373543601265,508.3435044085164,9.949080871282165,0.0,,,,842,60
IBEX_35,202,21,GJR-GARCH,18.30098126408854,512.076818310662,9.93642996827217,0.0,,,,842,60
IBEX_35,202,1,FI-GARCH,14.436567856246537,373.8763716288916,9.926175535764484,0.0,,,,842,60
IBEX_35,202,3,FI-GARCH,14.364010812935302,368.7935660307238,9.927232260564063,0.0,,,,842,60
IBEX_35,202,5,FI-GARCH,14.300988936775486,364.75723925381163,9.928340624028761,0.0,,,,842,60
IBEX_35,202,10,FI-GARCH,14.174465832737612,358.87145377784435,9.92870719900885,0.0,,,,842,60
IBEX_35,202,21,FI-GARCH,14.21886344689616,360.26060079995153,9.915514974397489,0.0,,,,842,60
IBEX_35,202,1,Autoformer,25.108322051505215,1097.519823557011,10.041554409567283,0.0,,,,842,60
IBEX_35,202,3,Autoformer,25.03992471648301,1092.8405431739272,10.042658100565058,0.0,,,,842,60
IBEX_35,202,5,Autoformer,24.940608492415723,1084.239807329806,10.04344484742992,0.0,,,,842,60
IBEX_35,202,10,Autoformer,24.712968670687975,1073.219750473417,10.043102169205541,0.0,,,,842,60
IBEX_35,202,21,Autoformer,24.89482232335359,1082.4540786053365,10.031749771345698,0.0,,,,842,60
IBEX_35,202,1,Informer,61.62600632494708,4118.394192862458,10.354796537574208,0.0,,,,842,60
IBEX_35,202,3,Informer,61.54784666705425,4109.92487386932,10.35547457950267,0.0,,,,842,60
IBEX_35,202,5,Informer,61.472331223777395,4101.598989695847,10.356122734133494,0.0,,,,842,60
IBEX_35,202,10,Informer,61.41888227400424,4095.3275866260715,10.356562500389197,0.0,,,,842,60
IBEX_35,202,21,Informer,61.96748157115383,4167.983913124484,10.352444270493537,0.0,,,,842,60
IBEX_35,202,1,Reformer,19.278310165636395,683.4254499123028,9.969048186700023,0.0,,,,842,60
IBEX_35,202,3,Reformer,19.298583654749358,684.1747148762537,9.971029157354462,0.0,,,,842,60
IBEX_35,202,5,Reformer,19.30206380994851,684.5731969421755,9.973023563828948,0.0,,,,842,60
IBEX_35,202,10,Reformer,19.259794991932484,683.5890991359657,9.974053336898168,0.0,,,,842,60
IBEX_35,202,21,Reformer,19.47255179370894,690.7927541682021,9.961827384389519,0.0,,,,842,60
IBEX_35,202,1,Transformer,58.83034862213888,3777.985561973734,10.329666940292164,0.0,,,,842,60
IBEX_35,202,3,Transformer,58.752082301490965,3769.995831709012,10.330374751240537,0.0,,,,842,60
IBEX_35,202,5,Transformer,58.67653130143509,3762.1381578719374,10.331051787854673,0.0,,,,842,60
IBEX_35,202,10,Transformer,58.62290429855567,3756.1812802760355,10.331509776723216,0.0,,,,842,60
IBEX_35,202,21,Transformer,59.1714677545511,3825.389864719725,10.32720503361464,0.0,,,,842,60
IBEX_35,202,1,GARCH-LSTM-Hybrid,23.751280154139884,1000.9548842154959,10.026034463399387,0.0,,,,842,60
IBEX_35,202,3,GARCH-LSTM-Hybrid,23.690630685054888,995.3456793951704,10.027398004846992,0.0,,,,842,60
IBEX_35,202,5,GARCH-LSTM-Hybrid,23.586737439669765,984.6622481961074,10.028369238330116,0.0,,,,842,60
IBEX_35,202,10,GARCH-LSTM-Hybrid,23.24868955181623,956.9881385051424,10.026780139565524,0.0,,,,842,60
IBEX_35,202,21,GARCH-LSTM-Hybrid,23.230619583628425,954.1256700788609,10.013514393370313,0.0,,,,842,60
IBEX_35,303,1,GARCH,17.92919540234582,434.7994724007888,9.94788752131142,0.0,,,,842,60
IBEX_35,303,3,GARCH,17.831989936461326,429.3965306381005,9.948786412558785,0.0,,,,842,60
IBEX_35,303,5,GARCH,17.736927050954108,424.2138296742946,9.949659857690467,0.0,,,,842,60
IBEX_35,303,10,GARCH,17.514753361585925,415.1242622174899,9.949459517201822,0.0,,,,842,60
IBEX_35,303,21,GARCH,17.588635773111914,418.7684067878774,9.937193125603782,0.0,,,,842,60
IBEX_35,303,1,GJR-GARCH,18.43382758975551,517.7952109152778,9.946080982454228,0.0,,,,842,60
IBEX_35,303,3,GJR-GARCH,18.405182892880635,516.7103590486703,9.947608701875312,0.0,,,,842,60
IBEX_35,303,5,GJR-GARCH,18.35663906143711,514.4604636233984,9.948889661089114,0.0,,,,842,60
IBEX_35,303,10,GJR-GARCH,18.19373543601265,508.3435044085164,9.949080871282165,0.0,,,,842,60
IBEX_35,303,21,GJR-GARCH,18.30098126408854,512.076818310662,9.93642996827217,0.0,,,,842,60
IBEX_35,303,1,FI-GARCH,14.436567856246537,373.8763716288916,9.926175535764484,0.0,,,,842,60
IBEX_35,303,3,FI-GARCH,14.364010812935302,368.7935660307238,9.927232260564063,0.0,,,,842,60
IBEX_35,303,5,FI-GARCH,14.300988936775486,364.75723925381163,9.928340624028761,0.0,,,,842,60
IBEX_35,303,10,FI-GARCH,14.174465832737612,358.87145377784435,9.92870719900885,0.0,,,,842,60
IBEX_35,303,21,FI-GARCH,14.21886344689616,360.26060079995153,9.915514974397489,0.0,,,,842,60
IBEX_35,303,1,Autoformer,22.11344269399008,994.9479934135305,10.046442808804034,0.0,,,,842,60
IBEX_35,303,3,Autoformer,22.078475250988635,992.4510024796633,10.047969863906815,0.0,,,,842,60
IBEX_35,303,5,Autoformer,22.013405679598776,986.8060225503099,10.049317064358918,0.0,,,,842,60
IBEX_35,303,10,Autoformer,21.857774475916948,979.5972197055736,10.049490954513146,0.0,,,,842,60
IBEX_35,303,21,Autoformer,22.002300404993264,984.7176146290833,10.036816263153506,0.0,,,,842,60
IBEX_35,303,1,Informer,58.490536640441995,3737.4606263672413,10.32659396623462,0.0,,,,842,60
IBEX_35,303,3,Informer,58.41237698254915,3729.541495186323,10.327306533341407,0.0,,,,842,60
IBEX_35,303,5,Informer,58.33686153927229,3721.747185454771,10.32798769132095,0.0,,,,842,60
IBEX_35,303,10,Informer,58.28344784673905,3715.856322371756,10.32845020971151,0.0,,,,842,60
IBEX_35,303,21,Informer,58.832082401128545,3784.6523215147545,10.32412247283984,0.0,,,,842,60
IBEX_35,303,1,Reformer,18.06822176445721,556.6252536292756,9.954206427459596,0.0,,,,842,60
IBEX_35,303,3,Reformer,18.058814461854766,556.1614852838875,9.955860373186518,0.0,,,,842,60
IBEX_35,303,5,Reformer,18.02999333798154,554.8626834681604,9.957331539824947,0.0,,,,842,60
IBEX_35,303,10,Reformer,17.912341373045955,551.9582292089543,9.957992394882712,0.0,,,,842,60
IBEX_35,303,21,Reformer,18.15134687044699,559.994218355826,9.946216892182989,0.0,,,,842,60
IBEX_35,303,1,Transformer,58.59611303161746,3750.0085853906326,10.32754671279433,0.0,,,,842,60
IBEX_35,303,3,Transformer,58.51795337372462,3742.0707200607803,10.32825806134671,0.0,,,,842,60
IBEX_35,303,5,Transformer,58.442437930447774,3734.258309974145,10.328938054484304,0.0,,,,842,60
IBEX_35,303,10,Transformer,58.38902423791452,3728.354644121797,10.329399781926456,0.0,,,,842,60
IBEX_35,303,21,Transformer,58.93765879230401,3797.2821459060474,10.325079445877497,0.0,,,,842,60
IBEX_35,303,1,GARCH-LSTM-Hybrid,25.36774460029899,1051.071913572963,10.035200062353077,0.0,,,,842,60
IBEX_35,303,3,GARCH-LSTM-Hybrid,25.305320232923492,1046.358760881084,10.036406451407757,0.0,,,,842,60
IBEX_35,303,5,GARCH-LSTM-Hybrid,25.21267520365412,1038.5480425243688,10.037387529153394,0.0,,,,842,60
IBEX_35,303,10,GARCH-LSTM-Hybrid,24.883755435153763,1016.7719726910216,10.036056081506244,0.0,,,,842,60
IBEX_35,303,21,GARCH-LSTM-Hybrid,24.995000237800582,1023.0497651247575,10.024408232415905,0.0,,,,842,60
IBEX_35,404,1,GARCH,17.92919540234582,434.7994724007888,9.94788752131142,0.0,,,,842,60
IBEX_35,404,3,GARCH,17.831989936461326,429.3965306381005,9.948786412558785,0.0,,,,842,60
IBEX_35,404,5,GARCH,17.736927050954108,424.2138296742946,9.949659857690467,0.0,,,,842,60
IBEX_35,404,10,GARCH,17.514753361585925,415.1242622174899,9.949459517201822,0.0,,,,842,60
IBEX_35,404,21,GARCH,17.588635773111914,418.7684067878774,9.937193125603782,0.0,,,,842,60
IBEX_35,404,1,GJR-GARCH,18.43382758975551,517.7952109152778,9.946080982454228,0.0,,,,842,60
IBEX_35,404,3,GJR-GARCH,18.405182892880635,516.7103590486703,9.947608701875312,0.0,,,,842,60
IBEX_35,404,5,GJR-GARCH,18.35663906143711,514.4604636233984,9.948889661089114,0.0,,,,842,60
IBEX_35,404,10,GJR-GARCH,18.19373543601265,508.3435044085164,9.949080871282165,0.0,,,,842,60
IBEX_35,404,21,GJR-GARCH,18.30098126408854,512.076818310662,9.93642996827217,0.0,,,,842,60
IBEX_35,404,1,FI-GARCH,14.436567856246537,373.8763716288916,9.926175535764484,0.0,,,,842,60
IBEX_35,404,3,FI-GARCH,14.364010812935302,368.7935660307238,9.927232260564063,0.0,,,,842,60
IBEX_35,404,5,FI-GARCH,14.300988936775486,364.75723925381163,9.928340624028761,0.0,,,,842,60
IBEX_35,404,10,FI-GARCH,14.174465832737612,358.87145377784435,9.92870719900885,0.0,,,,842,60
IBEX_35,404,21,FI-GARCH,14.21886344689616,360.26060079995153,9.915514974397489,0.0,,,,842,60
IBEX_35,404,1,Autoformer,24.143484745095563,1061.8866163376372,10.039655378395423,0.0,,,,842,60
IBEX_35,404,3,Autoformer,24.084812927747233,1057.7226145651032,10.040873139617188,0.0,,,,842,60
IBEX_35,404,5,Autoformer,23.993058991653438,1049.667917762626,10.041790014441133,0.0,,,,842,60
IBEX_35,404,10,Autoformer,23.773837661327583,1039.164217907209,10.041522305939955,0.0,,,,842,60
IBEX_35,404,21,Autoformer,23.938299241309693,1046.7391515709314,10.02971855691989,0.0,,,,842,60
IBEX_35,404,1,Informer,53.552936797577324,3176.3517423030603,10.282119148363584,0.0,,,,842,60
IBEX_35,404,3,Informer,53.474777139684484,3169.3193103792673,10.282893174398637,0.0,,,,842,60
IBEX_35,404,5,Informer,53.39926169640763,3162.38170203639,10.283633082268542,0.0,,,,842,60
IBEX_35,404,10,Informer,53.34584800387438,3157.0968022183933,10.284135492880226,0.0,,,,842,60
IBEX_35,404,21,Informer,53.89448255826389,3219.6686972017064,10.279434488610425,0.0,,,,842,60
IBEX_35,404,1,Reformer,20.551692428561893,635.2772512977534,9.974372494325456,0.0,,,,842,60
IBEX_35,404,3,Reformer,20.523501558646373,634.2640390637256,9.975905982521892,0.0,,,,842,60
IBEX_35,404,5,Reformer,20.484532710037993,632.4716809621076,9.977285288962086,0.0,,,,842,60
IBEX_35,404,10,Reformer,20.346403862488845,628.5896501934982,9.977785657712507,0.0,,,,842,60
IBEX_35,404,21,Reformer,20.632677082605824,640.3604321873447,9.966927344967761,0.0,,,,842,60
IBEX_35,404,1,Transformer,49.433233339456166,2752.548101544337,10.245776911460752,0.0,,,,842,60
IBEX_35,404,3,Transformer,49.35507368156334,2746.264611521959,10.24660926126575,0.0,,,,842,60
IBEX_35,404,5,Transformer,49.279558238286484,2740.0506076727384,10.24740492206182,0.0,,,,842,60
IBEX_35,404,10,Transformer,49.226144545753236,2735.2775288315206,10.247945189902598,0.0,,,,842,60
IBEX_35,404,21,Transformer,49.77477910014273,2792.592294786588,10.242889959445147,0.0,,,,842,60
IBEX_35,404,1,GARCH-LSTM-Hybrid,24.950841198095798,1032.4784785755978,10.025047291623064,0.0,,,,842,60
IBEX_35,404,3,GARCH-LSTM-Hybrid,24.873935507455865,1025.696641769814,10.026122331760945,0.0,,,,842,60
IBEX_35,404,5,GARCH-LSTM-Hybrid,24.74864533326518,1012.9885628593338,10.026695935898122,0.0,,,,842,60
IBEX_35,404,10,GARCH-LSTM-Hybrid,24.342996510231632,979.6165412489795,10.02457246391737,0.0,,,,842,60
IBEX_35,404,21,GARCH-LSTM-Hybrid,24.296332857685538,974.9025826780108,10.0115469990999,0.0,,,,842,60
