Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
KOSPI_index,42,1,GARCH,11.624133979609466,310.95204454319327,10.37379924920578,0.0,,,,800,60
KOSPI_index,42,3,GARCH,11.601473946322777,309.49651464020366,10.378510158607549,0.0,,,,800,60
KOSPI_index,42,5,GARCH,11.591647301975591,309.01358762319046,10.382919749796152,0.0,,,,800,60
KOSPI_index,42,10,GARCH,11.669004851154495,312.4985796649017,10.391303494992266,0.0,,,,800,60
KOSPI_index,42,21,GARCH,11.736983922013806,314.3458861489526,10.39824304987088,0.0,,,,800,60
KOSPI_index,42,1,GJR-GARCH,17.53395557200526,609.8356546349603,10.421031676885946,0.0,,,,800,60
KOSPI_index,42,3,GJR-GARCH,17.431614940601335,601.2698025272997,10.425031881366072,0.0,,,,800,60
KOSPI_index,42,5,GJR-GARCH,17.367100305488385,596.5494184403095,10.428945765007361,0.0,,,,800,60
KOSPI_index,42,10,GJR-GARCH,17.345758794876236,594.5963892266918,10.436716771978109,0.0,,,,800,60
KOSPI_index,42,21,GJR-GARCH,17.277802450399793,591.4009970284468,10.443116416477617,0.0,,,,800,60
KOSPI_index,42,1,FI-GARCH,13.994223323026713,453.2907777690546,10.391937425087448,0.0,,,,800,60
KOSPI_index,42,3,FI-GARCH,14.004275033915738,454.02960258162443,10.396828464250545,0.0,,,,800,60
KOSPI_index,42,5,FI-GARCH,14.039887957283508,456.39681299459255,10.401517006466099,0.0,,,,800,60
KOSPI_index,42,10,FI-GARCH,14.24477539748521,467.53251661076354,10.410714637223924,0.0,,,,800,60
KOSPI_index,42,21,FI-GARCH,14.342666091954957,471.10378759535735,10.417828925918824,0.0,,,,800,60
KOSPI_index,42,1,Autoformer,28.89924044370945,1481.4746941244605,10.573037811956324,0.0,,,,800,60
KOSPI_index,42,3,Autoformer,28.922089987622257,1483.1788843076524,10.577980059060563,0.0,,,,800,60
KOSPI_index,42,5,Autoformer,28.984960720372555,1490.5567845722003,10.583341722659906,0.0,,,,800,60
KOSPI_index,42,10,Autoformer,29.152925362733804,1504.6877999551903,10.593010517116104,0.0,,,,800,60
KOSPI_index,42,21,Autoformer,29.062818806541465,1499.530791998718,10.599147911284968,0.0,,,,800,60
KOSPI_index,42,1,Informer,26.020108233595334,1656.9884789501782,10.609405185845976,0.0,,,,800,60
KOSPI_index,42,3,Informer,26.222602367366335,1684.5637487556226,10.618840547976868,0.0,,,,800,60
KOSPI_index,42,5,Informer,26.40874524577528,1707.2546819322076,10.62709195731361,0.0,,,,800,60
KOSPI_index,42,10,Informer,26.915883663953146,1755.6078713735897,10.643140070693121,0.0,,,,800,60
KOSPI_index,42,21,Informer,27.369097975638297,1785.9060621309761,10.65507646609769,0.0,,,,800,60
KOSPI_index,42,1,Reformer,31.01972267469645,1884.8654422271907,10.673321686133436,0.0,,,,800,60
KOSPI_index,42,3,Reformer,31.12694343399834,1901.6811693952081,10.681460366939275,0.0,,,,800,60
KOSPI_index,42,5,Reformer,31.298272118491646,1923.8884819352006,10.69036245488233,0.0,,,,800,60
KOSPI_index,42,10,Reformer,31.789280265176053,1982.1420385769134,10.711623318946454,0.0,,,,800,60
KOSPI_index,42,21,Reformer,31.94185065110617,1992.289065474369,10.720321577040524,0.0,,,,800,60
KOSPI_index,42,1,Transformer,25.481627802216153,1622.6454814669676,10.608383381877784,0.0,,,,800,60
KOSPI_index,42,3,Transformer,25.7095403736152,1650.2097946085278,10.61768772491392,0.0,,,,800,60
KOSPI_index,42,5,Transformer,25.92191518672254,1672.9357921975322,10.625858944383259,0.0,,,,800,60
KOSPI_index,42,10,Transformer,26.397190113103697,1717.8571953612702,10.64097438360589,0.0,,,,800,60
KOSPI_index,42,21,Transformer,26.703675437778685,1741.134201766679,10.65117627018514,0.0,,,,800,60
KOSPI_index,42,1,GARCH-LSTM-Hybrid,27.01418481689092,1426.5159038388601,10.537225133014669,0.0,,,,800,60
KOSPI_index,42,3,GARCH-LSTM-Hybrid,27.03781804857584,1429.8646179993964,10.542433435628487,0.0,,,,800,60
KOSPI_index,42,5,GARCH-LSTM-Hybrid,27.129877985927916,1440.6356839743585,10.548218648788465,0.0,,,,800,60
KOSPI_index,42,10,GARCH-LSTM-Hybrid,27.36939243897949,1463.9123942432632,10.560144535895,0.0,,,,800,60
