Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
SMI,42,1,GARCH,13.159951296810247,399.7189803440292,9.622463519679297,0.0,,,,820,60
SMI,42,3,GARCH,13.006667242449417,389.95264909862124,9.621721897471378,0.0,,,,820,60
SMI,42,5,GARCH,12.890489498057761,383.4550722934192,9.621365348688542,0.0,,,,820,60
SMI,42,10,GARCH,12.708098525111058,375.44202163273604,9.61738493081841,0.0,,,,820,60
SMI,42,21,GARCH,12.901849856191568,381.44090553320683,9.6002296584685,0.0,,,,820,60
SMI,42,1,GJR-GARCH,17.153039673049374,698.2497713989654,9.665851771585297,0.0,,,,820,60
SMI,42,3,GJR-GARCH,17.00720316282906,687.2093284501166,9.665047429199722,0.0,,,,820,60
SMI,42,5,GJR-GARCH,16.887359167230755,679.1074649196892,9.6645621568696,0.0,,,,820,60
SMI,42,10,GJR-GARCH,16.705729706039694,670.2526473194048,9.660547100871181,0.0,,,,820,60
SMI,42,21,GJR-GARCH,16.75116311241616,670.6590487211547,9.641387448482075,0.0,,,,820,60
SMI,42,1,FI-GARCH,12.804347443637088,391.3495425749792,9.616104723869038,0.0,,,,820,60
SMI,42,3,FI-GARCH,12.688811002958236,385.2384593983375,9.615803458834144,0.0,,,,820,60
SMI,42,5,FI-GARCH,12.604699490247642,381.317184920689,9.615856949562103,0.0,,,,820,60
SMI,42,10,FI-GARCH,12.457789426921819,375.1939077413213,9.612202286350575,0.0,,,,820,60
SMI,42,21,FI-GARCH,12.68328429005288,381.2283382155326,9.594883654779693,0.0,,,,820,60
SMI,42,1,Autoformer,22.81612758899745,994.9694977474971,9.766229261756687,0.0,,,,820,60
SMI,42,3,Autoformer,22.764922890807345,992.6699164244746,9.76668825531165,0.0,,,,820,60
SMI,42,5,Autoformer,22.64087968197731,984.7557764083914,9.766160756893651,0.0,,,,820,60
SMI,42,10,Autoformer,22.55760956206351,980.7285146013847,9.76291318929816,0.0,,,,820,60
SMI,42,21,Autoformer,22.741501012015505,988.2178785318737,9.74670080119815,0.0,,,,820,60
SMI,42,1,Informer,24.574873568403838,995.7633728695951,9.763353278608935,0.0,,,,820,60
SMI,42,3,Informer,24.540861345264098,994.1476547747887,9.763897076456024,0.0,,,,820,60
SMI,42,5,Informer,24.506660695212236,992.4307221762937,9.764425422354833,0.0,,,,820,60
SMI,42,10,Informer,24.595689647658848,995.4301972027396,9.76267028041417,0.0,,,,820,60
SMI,42,21,Informer,25.1312145515484,1022.0628789161201,9.751116298766512,0.0,,,,820,60
SMI,42,1,Reformer,27.6863501844937,1356.9877042168457,9.767401718491499,0.0,,,,820,60
SMI,42,3,Reformer,27.575072503114097,1350.9716376280362,9.767150401072348,0.0,,,,820,60
SMI,42,5,Reformer,27.36640259014856,1327.4445278646365,9.7654550492275,0.0,,,,820,60
SMI,42,10,Reformer,26.935412210098328,1287.140013089029,9.759218688554776,0.0,,,,820,60
SMI,42,21,Reformer,26.527939940941298,1253.0018700279238,9.737142683210442,0.0,,,,820,60
SMI,42,1,Transformer,28.00222161166137,1222.6699174711214,9.824915345173224,0.0,,,,820,60
SMI,42,3,Transformer,27.96922954337672,1220.686081012499,9.825396966166604,0.0,,,,820,60
SMI,42,5,Transformer,27.93626015147034,1218.6214637942708,9.82586886474701,0.0,,,,820,60
SMI,42,10,Transformer,28.028751921129416,1222.8887807498709,9.824365802312212,0.0,,,,820,60
SMI,42,21,Transformer,28.66712015454848,1257.977642717372,9.814373892204772,0.0,,,,820,60
SMI,42,1,GARCH-LSTM-Hybrid,24.378272836076437,1126.4026125574912,9.755924504714244,0.0,,,,820,60
SMI,42,3,GARCH-LSTM-Hybrid,24.215724695844344,1112.3260870529173,9.754920606112886,0.0,,,,820,60
SMI,42,5,GARCH-LSTM-Hybrid,24.03871066290387,1096.7737448388852,9.753700231727812,0.0,,,,820,60
SMI,42,10,GARCH-LSTM-Hybrid,23.681023715725974,1069.2447819946835,9.747979110414771,0.0,,,,820,60
SMI,42,21,GARCH-LSTM-Hybrid,23.411960380324523,1050.1586009229773,9.727010648057318,0.0,,,,820,60
SMI,123,1,GARCH,13.159951296810247,399.7189803440292,9.622463519679297,0.0,,,,820,60
SMI,123,3,GARCH,13.006667242449417,389.95264909862124,9.621721897471378,0.0,,,,820,60
SMI,123,5,GARCH,12.890489498057761,383.4550722934192,9.621365348688542,0.0,,,,820,60
SMI,123,10,GARCH,12.708098525111058,375.44202163273604,9.61738493081841,0.0,,,,820,60
SMI,123,21,GARCH,12.901849856191568,381.44090553320683,9.6002296584685,0.0,,,,820,60
SMI,123,1,GJR-GARCH,17.153039673049374,698.2497713989654,9.665851771585297,0.0,,,,820,60
SMI,123,3,GJR-GARCH,17.00720316282906,687.2093284501166,9.665047429199722,0.0,,,,820,60
SMI,123,5,GJR-GARCH,16.887359167230755,679.1074649196892,9.6645621568696,0.0,,,,820,60
SMI,123,10,GJR-GARCH,16.705729706039694,670.2526473194048,9.660547100871181,0.0,,,,820,60
SMI,123,21,GJR-GARCH,16.75116311241616,670.6590487211547,9.641387448482075,0.0,,,,820,60
SMI,123,1,FI-GARCH,12.804347443637088,391.3495425749792,9.616104723869038,0.0,,,,820,60
SMI,123,3,FI-GARCH,12.688811002958236,385.2384593983375,9.615803458834144,0.0,,,,820,60
SMI,123,5,FI-GARCH,12.604699490247642,381.317184920689,9.615856949562103,0.0,,,,820,60
SMI,123,10,FI-GARCH,12.457789426921819,375.1939077413213,9.612202286350575,0.0,,,,820,60
SMI,123,21,FI-GARCH,12.68328429005288,381.2283382155326,9.594883654779693,0.0,,,,820,60
SMI,123,1,Autoformer,23.617880475952152,1036.3071851456943,9.773845846419842,0.0,,,,820,60
SMI,123,3,Autoformer,23.565172007053125,1033.8600842277015,9.77428049338592,0.0,,,,820,60
SMI,123,5,Autoformer,23.439965035046416,1025.4988822057471,9.773710312635236,0.0,,,,820,60
SMI,123,10,Autoformer,23.3562193752767,1021.1644874337783,9.77045241241237,0.0,,,,820,60
SMI,123,21,Autoformer,23.536666640170303,1028.8707333438679,9.754422263542047,0.0,,,,820,60
SMI,123,1,Informer,28.192876992373726,1231.722724334337,9.82621485939282,0.0,,,,820,60
SMI,123,3,Informer,28.15989417141595,1229.7220685137106,9.826693852141027,0.0,,,,820,60
SMI,123,5,Informer,28.126924779509565,1227.6401933478305,9.827163087633213,0.0,,,,820,60
SMI,123,10,Informer,28.21943504382238,1231.9568157873418,9.825668678194182,0.0,,,,820,60
SMI,123,21,Informer,28.86058524398863,1267.3897612312771,9.8157336831819,0.0,,,,820,60
SMI,123,1,Reformer,22.796090454307617,912.2044411399721,9.711389419441778,0.0,,,,820,60
SMI,123,3,Reformer,22.602471474624153,895.8787062720791,9.710086156432652,0.0,,,,820,60
SMI,123,5,Reformer,22.377242351519296,873.0133207772252,9.708324524884313,0.0,,,,820,60
SMI,123,10,Reformer,22.032587236125273,847.3946191742953,9.702734712485157,0.0,,,,820,60
SMI,123,21,Reformer,21.804895280696496,826.9018083500954,9.682314402275393,0.0,,,,820,60
SMI,123,1,Transformer,28.211874322562963,1232.6010772138015,9.826335238012566,0.0,,,,820,60
SMI,123,3,Transformer,28.178882243830216,1230.5982140344433,9.826813864781808,0.0,,,,820,60
SMI,123,5,Transformer,28.145903594148873,1228.514127213424,9.827282738419669,0.0,,,,820,60
