Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
Nikkei_225,42,1,GARCH,0.2765356354257357,0.20119879616847514,1.572104202887303,0.053946053946053944,0.3202764481540612,0.5714415570988205,7.055778218713783,1001,60
Nikkei_225,42,1,GJR-GARCH,0.29865557121734176,0.23960747412160116,1.5998611482663228,0.055944055944055944,0.718175166956371,0.39674314055819315,4.109352102638411,1001,60
Nikkei_225,42,1,FI-GARCH,0.24336879726885038,0.1612770063530848,1.5127091469289666,0.052947052947052944,0.17971807849346533,0.6716156314247319,10.214056735101565,1001,60
Nikkei_225,42,1,Autoformer,0.21390548060561976,0.0878051151963202,1.494299092661133,0.057942057942057944,1.267427028197062,0.2602499231571902,3.4968458292879063,1001,60
Nikkei_225,42,1,Informer,0.3540087512675584,0.2181057492556987,1.629574759517862,0.04395604395604396,0.8011163672128987,0.37075980355620863,3.828022925024129,1001,60
Nikkei_225,42,1,Reformer,0.3148791365537464,0.2005346195336802,1.6426647072257234,0.06293706293706294,3.2712984107866987,0.07050180325259248,5.586565800529854,1001,60
Nikkei_225,42,1,Transformer,0.34808369321815413,0.21668873834798566,1.6301343503495356,0.04595404595404595,0.35416205330858475,0.5517664959015027,3.227886793879236,1001,60
Nikkei_225,42,1,GARCH-LSTM-Hybrid,0.29292324395270547,0.1825124813291811,1.5591711332605271,0.055944055944055944,0.718175166956371,0.39674314055819315,4.109352102638411,1001,60
Nikkei_225,42,3,GARCH,1.003039414877129,1.3850604555878774,1.9302217685125216,0.04804804804804805,0.0811404549841086,0.7757578097806537,73.68129476905489,999,60
Nikkei_225,42,3,GJR-GARCH,0.9951712702286625,1.464603679686494,1.9186652856978643,0.05105105105105105,0.02308113489561947,0.8792462736195106,67.41887775525419,999,60
Nikkei_225,42,3,FI-GARCH,0.9920431650777984,1.347639075587015,1.9184645717714053,0.05005005005005005,5.266761780831075e-05,0.9942096063836456,82.44716812449383,999,60
Nikkei_225,42,3,Autoformer,0.9336811771159814,0.9607385399187339,1.8989426023041658,0.057057057057057055,1.0037799064968453,0.3163976064911951,79.57524106846722,999,60
Nikkei_225,42,3,Informer,1.096138944607266,1.3312957400870054,2.046785256942164,0.04004004004004004,2.2325107353806857,0.13513409940747112,57.524135111668556,999,60
Nikkei_225,42,3,Reformer,0.8979857980323621,1.0017772334689585,1.8956125197384857,0.05805805805805806,1.301253952892182,0.2539843016839586,96.56873955718657,999,60
Nikkei_225,42,3,Transformer,1.0779024701779656,1.2879977819246942,2.035167736637212,0.04004004004004004,2.2325107353806857,0.13513409940747112,57.524135111668556,999,60
Nikkei_225,42,3,GARCH-LSTM-Hybrid,0.9216165261757268,1.1648357335051718,1.8893151490215734,0.05805805805805806,1.301253952892182,0.2539843016839586,89.9854154131346,999,60
Nikkei_225,42,5,GARCH,1.631249967236274,3.3846802757104846,2.293206844850244,0.05115346038114343,0.0277247638819631,0.8677575428382458,108.25882736632121,997,60
Nikkei_225,42,5,GJR-GARCH,1.6095897129249312,3.4974895549039045,2.2739894699981478,0.05215646940822467,0.09630723382207407,0.7563069265246574,136.7800986172839,997,60
Nikkei_225,42,5,FI-GARCH,1.6500577274064263,3.364612193865327,2.290818409291449,0.05015045135406219,0.00047465876104979543,0.9826181316492659,103.63763465946192,997,60
Nikkei_225,42,5,Autoformer,1.5744678405640975,2.635751831049044,2.270402489988298,0.05315947843530592,0.20547001574306023,0.6503413687982822,117.48085208443922,997,60
Nikkei_225,42,5,Informer,1.7394573349714242,3.2403396277238286,2.4213498284090833,0.04212637913741224,1.3715762088488646,0.24154125375625046,112.20099338152994,997,60
Nikkei_225,42,5,Reformer,1.484698184001773,2.547429232549633,2.2373152810980064,0.058174523570712136,1.3355744646795529,0.2478159306961415,140.3719179958835,997,60
Nikkei_225,42,5,Transformer,1.7127485748390718,3.148147275363429,2.4072971859775527,0.04312938816449348,1.0370409861610028,0.30851066020406037,108.95203736423744,997,60
Nikkei_225,42,5,GARCH-LSTM-Hybrid,1.5523469839301767,2.9307643830844303,2.246333571099569,0.05616850551654965,0.7693374335327121,0.3804221006278007,139.2234984316459,997,60
Nikkei_225,42,10,GARCH,2.8413949961787415,9.599266587629286,2.876611011041683,0.04435483870967742,0.6907054386878144,0.4059245384829504,169.3644263611148,992,60
