Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
DAX_40,42,1,GARCH,0.1498371929429789,0.045240546525740506,0.8757132086369002,0.059275521405049394,1.561502821984675,0.21144531384812915,3.9479881515268858,911,60
DAX_40,42,1,GJR-GARCH,0.2257287834359203,0.0993237529049432,0.9555417305603672,0.059275521405049394,1.561502821984675,0.21144531384812915,6.011411983197775,911,60
DAX_40,42,1,FI-GARCH,0.15472913214583794,0.050471169463679966,0.8802157815970523,0.06147091108671789,2.359290477310992,0.12453882126191607,3.3210215637464557,911,60
DAX_40,42,1,Autoformer,0.14621373802883153,0.036057938490399365,0.869309160311449,0.0570801317233809,0.9212321012019515,0.3371516705674903,6.889124290833593,911,60
DAX_40,42,1,Informer,0.3362941418815404,0.13614172985027484,1.0299405242259512,0.03402854006586169,5.484204104035257,0.019189054233033853,12.718232601023715,911,60
DAX_40,42,1,Reformer,0.2277395246737112,0.0778524990976755,0.9777596631916388,0.05159165751920966,0.04810666227194815,0.8263911947401725,9.42962312225768,911,60
DAX_40,42,1,Transformer,0.38223353740993793,0.1764635139578084,1.0715877150121764,0.027442371020856202,11.587400240408527,0.0006640017451400304,8.42930944607454,911,60
DAX_40,42,1,GARCH-LSTM-Hybrid,0.24554106494690936,0.0991553987831869,0.9864044790317014,0.054884742041712405,0.4441586504839279,0.5051220513690519,13.748683554338129,911,60
DAX_40,42,3,GARCH,0.7779286008334813,0.7273205106517168,1.3319037414659802,0.047304730473047306,0.14145177000830245,0.7068420008606386,74.5975804480729,909,60
DAX_40,42,3,GJR-GARCH,0.7960741254166693,0.8964572309629877,1.3463693087061257,0.0484048404840484,0.04919292551539911,0.8244736413246881,86.27807481089451,909,60
DAX_40,42,3,FI-GARCH,0.7338808756183155,0.6773990705996659,1.2963646988150437,0.050605060506050605,0.006979352216205825,0.9334201715211354,88.18536858773592,909,60
DAX_40,42,3,Autoformer,0.7860687162724268,0.7272583440677595,1.331294722900433,0.045104510451045104,0.4735503936795453,0.4913583398551652,72.41811846300328,909,60
DAX_40,42,3,Informer,1.0756915179399082,1.243327529780134,1.6475382206770661,0.0319031903190319,7.151004063943219,0.007492203107550832,49.658128615376825,909,60
DAX_40,42,3,Reformer,0.7731432507028312,0.7774576868538655,1.3410253745406848,0.0407040704070407,1.760993273160011,0.18450067184525232,60.73581111833991,909,60
DAX_40,42,3,Transformer,1.215762853990033,1.5611310528421256,1.750788806640671,0.026402640264026403,12.777614502636197,0.0003507919846907903,45.303550926789256,909,60
DAX_40,42,3,GARCH-LSTM-Hybrid,0.784998745288409,0.8922424341609149,1.3350280947470137,0.04950495049504951,0.00470467962679777,0.9453154478678869,90.89667166406906,909,60
DAX_40,42,5,GARCH,1.27989190426892,1.8752541476484128,1.7152823975477105,0.050716648291069456,0.009762695020469891,0.9212920257129992,75.409502425325,907,60
DAX_40,42,5,GJR-GARCH,1.2970767990161163,2.162035530566314,1.7168851289883813,0.05402425578831312,0.3016754046545884,0.5828339940208981,75.06510682881344,907,60
DAX_40,42,5,FI-GARCH,1.224080837500346,1.7587500534426264,1.6717700536593767,0.05622932745314223,0.7135058776794381,0.3982823965898641,83.52812344503144,907,60
DAX_40,42,5,Autoformer,1.2908355626775567,1.8913265045617575,1.7156672636607178,0.05292171995589857,0.1600785262453428,0.6890842298884221,106.14073256033004,907,60
DAX_40,42,5,Informer,1.6646253519982166,2.8563784733347277,2.0621741734628865,0.03638368246968027,3.8945998378076183,0.048441577912268996,105.85311902771096,907,60
DAX_40,42,5,Reformer,1.2678762543822286,1.9355718433385265,1.705735128189629,0.050716648291069456,0.009762695020469891,0.9212920257129992,112.5043080653088,907,60
DAX_40,42,5,Transformer,1.8454623422978123,3.4871480823174417,2.1777442993605476,0.03307607497243661,6.179077780683656,0.012926963596420649,79.95045001446385,907,60
DAX_40,42,5,GARCH-LSTM-Hybrid,1.287519755698809,2.154327209092034,1.697117316793262,0.05402425578831312,0.3016754046545884,0.5828339940208981,103.12291144849445,907,60
DAX_40,42,10,GARCH,2.207504143275539,5.4405887724416555,2.3145447433751087,0.03215077605321508,6.888608308982668,0.008674677893113603,101.76849547790604,902,60
DAX_40,42,10,GJR-GARCH,2.2318199635204974,6.025374397113362,2.306475529785437,0.03991130820399113,2.070140581129465,0.15020767494526477,112.93363590298412,902,60
DAX_40,42,10,FI-GARCH,2.1288184185307477,5.143170903112585,2.2653962596868977,0.041019955654102,1.6269658683085026,0.20212322572117103,109.2181669536281,902,60
DAX_40,42,10,Autoformer,2.220775301093608,5.504359481560798,2.314317114307757,0.037694013303769404,3.1316917897529493,0.07678401970465032,131.0987813624913,902,60
DAX_40,42,10,Informer,2.747548399849933,7.632825279291281,2.6831467166049037,0.028824833702882482,9.98174709649794,0.0015809960422474845,126.4933591804018,902,60
DAX_40,42,10,Reformer,2.189087040585932,5.514090663932567,2.2903689001273344,0.041019955654102,1.6269658683085026,0.20212322572117103,109.2181669536281,902,60
DAX_40,42,10,Transformer,3.003378855831816,9.098968267448644,2.808005945705307,0.024390243902439025,15.232249064421126,9.506607229115005e-05,100.05909884289322,902,60
DAX_40,42,10,GARCH-LSTM-Hybrid,2.2190042540804997,6.014733902356128,2.2810234452366585,0.036585365853658534,3.753332275192122,0.05270234550928543,125.30060954318961,902,60
