time,close,open,high,low,volume,return_1_day
2008-01-03,14856.5,14966.1,15016.4,14769.6,33570000000.0,-0.009779373962381
2008-01-04,14602.3,14794.3,14867.1,14511.0,33045000000.0,-0.0172584293654995
2008-01-07,14667.0,14551.7,14701.5,14529.5,28083000000.0,0.0044210217109679
2008-01-08,14670.5,14707.3,14808.8,14670.5,31834000000.0,0.0002386024723719
2008-01-09,14603.5,14577.9,14665.1,14471.2,33857000000.0,-0.0045774487249943
2008-01-10,14524.0,14672.4,14684.9,14480.1,32016000000.0,-0.0054587724599066
2008-01-11,14458.0,14501.9,14568.7,14428.7,29644000000.0,-0.0045545589739841
2008-01-14,14431.9,14398.0,14540.9,14343.4,26131000000.0,-0.001806860328406
2008-01-15,13945.2,14362.9,14394.9,13945.2,35398000000.0,-0.0343056712150069
2008-01-16,13817.1,13806.3,14054.8,13687.6,49791000000.0,-0.0092284075252511
2008-01-17,13775.6,13981.7,13995.0,13731.2,31789000000.0,-0.0030080442502651
2008-01-18,13655.4,13740.1,13997.4,13608.2,41000000000.0,-0.0087638634633897
2008-01-21,12625.8,13477.1,13494.4,12625.8,54525000000.0,-0.0783927083052908
2008-01-22,12839.7,12509.3,12909.2,11937.2,55152000000.0,0.0167995940123848
2008-01-23,12254.6,13020.0,13038.1,12164.1,48827000000.0,-0.0466405567943741
2008-01-24,13106.7,12556.6,13106.7,12490.6,46364000000.0,0.0672221731341107
2008-01-25,13141.1,13295.5,13491.0,13100.4,37855000000.0,0.0026211735608772
2008-01-28,13026.7,12880.3,13080.1,12813.1,26481000000.0,-0.0087436260466606
2008-01-29,13246.6,13120.9,13309.0,13050.3,29728000000.0,0.0167398183734324
2008-01-30,13217.1,13185.1,13381.3,13117.7,29332000000.0,-0.00222946996975
2008-01-31,13229.0,13281.5,13338.5,12958.3,40106000000.0,0.0008999437197285
2008-02-01,13494.7,13440.7,13550.0,13320.4,34820000000.0,0.0198856262869
2008-02-04,13515.7,13608.3,13652.1,13476.5,29630000000.0,0.0015549569226145
2008-02-05,12814.7,13464.1,13466.3,12781.5,39376000000.0,-0.053259023214073
2008-02-06,13037.3,12739.4,13084.9,12721.4,36251000000.0,0.0172215303692073
2008-02-07,12889.5,13010.7,13060.5,12724.3,33706000000.0,-0.011401453405643
2008-02-08,12934.8,12964.5,13068.1,12768.7,27138000000.0,0.0035083271541953
2008-02-11,12818.8,12830.1,13029.2,12774.1,22984000000.0,-0.0090085102261738
2008-02-12,13254.7,12926.7,13254.7,12808.7,30542000000.0,0.0334393631488971
2008-02-13,13266.7,13137.1,13342.1,13095.8,29046000000.0,0.0009049296657721
2008-02-14,13313.2,13420.7,13455.9,13252.0,27040000000.0,0.003498888064934
2008-02-15,13073.9,13292.9,13381.5,12979.7,34354000000.0,-0.0181381478541364
2008-02-18,13312.2,13155.5,13347.2,13147.4,19491000000.0,0.0180630316117174
2008-02-19,13269.7,13260.0,13393.0,13044.0,27272000000.0,-0.0031976673009683
2008-02-20,13080.4,13096.8,13138.9,12998.2,29802000000.0,-0.0143683141022687
2008-02-21,13173.0,13150.7,13288.1,13116.2,22006000000.0,0.0070543536464722
2008-02-22,13017.5,13055.4,13155.3,12960.9,25814000000.0,-0.0118746741927733
2008-02-25,13156.6,13141.8,13180.3,12995.4,23370000000.0,0.0106289277992903
2008-02-26,13436.6,13222.4,13444.7,13182.4,26390000000.0,0.0210587930464463
2008-02-27,13454.3,13461.2,13505.5,13255.4,26143000000.0,0.0013164306554376
2008-02-28,13272.1,13398.6,13439.5,13272.1,30716000000.0,-0.0136346700369003
2008-02-29,13170.4,13204.0,13306.0,13055.8,37777000000.0,-0.0076922001675168
2008-03-03,12862.5,12998.0,13020.7,12829.5,27749000000.0,-0.0236557861915063
2008-03-04,12630.1,12913.1,12957.0,12584.8,28194000000.0,-0.0182332471727395
2008-03-05,12948.1,12731.8,12968.7,12682.5,27346000000.0,0.0248662052472408
2008-03-06,12803.3,12981.8,12993.7,12746.5,28314000000.0,-0.0112461090370299
2008-03-07,12691.3,12673.6,12818.7,12583.5,31212000000.0,-0.0087862308498554
