time,close,open,high,low,volume,return_1_day
2008-01-02,921.07,925.66,926.01,921.07,6470.0,
2008-01-03,908.25,913.56,915.46,908.25,8890.0,-0.014016366608917166
2008-01-04,903.09,904.83,905.38,903.09,8130.000000000001,-0.00569745487674209
2008-01-07,887.08,899.53,899.53,884.03,9240.0,-0.017887046324740988
2008-01-08,893.74,892.68,899.22,892.68,9690.0,0.007479735234605125
2008-01-09,878.41,888.69,889.12,878.41,8310.0,-0.0173014501088135
2008-01-10,850.07,858.07,858.56,849.69,12590.0,-0.03279475599089854
2008-01-11,860.77,860.52,867.5,860.13,7570.0,0.01250863846436262
2008-01-14,841.0,859.29,859.29,841.0,10680.0,-0.023235677526135964
2008-01-15,808.83,819.04,820.2,807.72,10680.0,-0.03900290096644659
2008-01-16,846.07,836.43,846.07,835.2,14170.0,0.045013339493550054
2008-01-17,833.81,861.78,861.78,830.74,11570.0,-0.01459653984151278
2008-01-18,847.05,831.08,847.05,828.22,7370.0,0.01575416612841663
2008-01-21,833.88,839.31,839.37,833.88,9730.0,-0.015670217672719054
2008-01-22,807.74,808.46,813.01,807.74,12750.0,-0.031849282554352695
2008-01-23,776.68,785.77,787.12,775.3,11310.0,-0.03921179943363069
2008-01-24,764.13,785.92,790.52,764.13,12850.0,-0.016290493366741498
2008-01-25,776.04,763.66,778.82,762.99,7890.0,0.015466133486990373
2008-01-28,785.07,781.92,785.07,775.9,7590.0,0.01156882053484489
2008-01-29,811.61,787.3,811.61,786.42,9960.0,0.03324704343496791
2008-01-30,843.1,844.95,848.88,843.1,13930.0,0.03806564571231556
2008-01-31,844.11,831.74,844.11,826.03,17330.0,0.0011972429284364426
2008-02-01,859.62,854.15,859.62,852.32,15360.0,0.018207613276269418
2008-02-12,841.23,857.02,857.02,840.5,6560.0,-0.02162532460262444
2008-02-13,817.86,830.54,830.77,817.86,8109.999999999999,-0.028173933719904776
2008-02-14,823.46,824.34,832.66,823.46,9040.0,0.006823802463846714
2008-02-15,816.03,821.0,821.03,813.89,5840.0,-0.009063856280469395
2008-02-18,782.57,784.8,786.45,780.78,14530.0,-0.04186774371189329
2008-02-19,776.79,764.42,780.91,764.17,14490.0,-0.007413331714505286
2008-02-20,744.92,775.3,775.93,744.92,12810.0,-0.041893213504480484
2008-02-21,710.45,711.78,712.27,710.17,20130.0,-0.04737825797922065
2008-02-22,687.1,678.32,687.1,677.79,16379.999999999998,-0.033418730047054084
2008-02-25,715.04,706.0,715.25,706.0,23910.0,0.039858643148110995
2008-02-26,692.91,714.86,714.86,692.83,13420.0,-0.031438364558963844
2008-02-27,686.49,681.45,704.67,681.35,11100.0,-0.009308462166635322
2008-02-28,678.12,687.75,688.7,677.8,10960.0,-0.01226739502978994
2008-02-29,663.3,670.49,672.15,661.75,12890.0,-0.022096886898242053
2008-03-03,635.24,646.08,646.31,634.22,12250.0,-0.04322449628906435
2008-03-04,608.88,608.05,608.88,606.1,21830.0,-0.042381676283309785
2008-03-05,583.45,581.19,583.45,580.4,12210.0,-0.04266244570701967
2008-03-06,611.17,609.77,611.26,609.77,28050.0,0.04641639462591309
2008-03-07,640.14,638.23,640.14,638.03,10080.0,0.04631174955339525
2008-03-10,658.29,667.63,669.24,657.53,27310.0,0.027958661284462873
2008-03-11,638.71,642.87,643.68,638.71,19400.0,-0.030195046468029847
2008-03-12,643.9,632.08,654.47,632.08,16309.999999999998,0.00809291729627979
2008-03-13,647.6,655.18,655.18,644.66,15010.0,0.005729787259342271
2008-03-14,643.8,640.04,643.92,640.04,12420.0,-0.005885102938772421
2008-03-17,615.71,623.23,624.31,615.71,17880.0,-0.04461204540329679
2008-03-18,588.26,588.63,589.57,588.17,9690.0,-0.0456070464234196
2008-03-19,573.45,584.53,592.18,573.45,27940.0,-0.025498278227459724
2008-03-20,564.82,568.32,576.41,564.82,15180.0,-0.01516365249357294
2008-03-21,545.68,553.05,553.69,545.68,14590.0,-0.03447437297049481
2008-03-24,521.07,524.72,525.24,521.07,10080.0,-0.0461483336124327
2008-03-25,496.64,497.25,497.39,496.64,9440.0,-0.048018972179231845
