time,close,open,high,low,volume,return_1_day
2008-01-04,14691.41015625,15155.73046875,15156.66015625,14542.580078125,98700000,
2008-01-07,14500.5498046875,14549.3798828125,14667.849609375,14438.6103515625,139800000,-0.0130764136051396
2008-01-08,14528.669921875,14429.2998046875,14547.7998046875,14365.8603515625,146800000,0.0019373669873221522
2008-01-09,14599.16015625,14364.7099609375,14602.650390625,14271.5703125,155500000,0.004840070255574373
2008-01-10,14388.1103515625,14546.3203125,14584.73046875,14388.1103515625,130100000,-0.014561808016898752
2008-01-11,14110.7900390625,14419.4296875,14447.490234375,14096.5400390625,175500000,-0.01946243977211676
2008-01-15,13972.6298828125,14134.91015625,14224.0,13915.150390625,163700000,-0.009839348004729699
2008-01-16,13504.509765625,13796.73046875,13841.9296875,13500.58984375,204500000,-0.03407672134865637
2008-01-17,13783.4501953125,13596.3798828125,13803.080078125,13472.4501953125,192900000,0.020444924891915454
2008-01-18,13861.2900390625,13577.5,13902.6396484375,13365.3203125,191000000,0.005631454577111177
2008-01-21,13325.9404296875,13701.4296875,13704.650390625,13320.509765625,152600000,-0.03938752194356381
2008-01-22,12573.0498046875,13125.23046875,13125.23046875,12572.6796875,198900000,-0.05815692505373977
2008-01-23,12829.0595703125,12756.3095703125,13063.7802734375,12619.7802734375,178000000,0.020157257822310936
2008-01-24,13092.7802734375,12952.5,13134.76953125,12952.5,189700000,0.020348077450424815
2008-01-25,13629.16015625,13258.76953125,13647.16015625,13248.8896484375,178800000,0.040150672396327934
2008-01-28,13087.91015625,13482.83984375,13501.8603515625,13087.91015625,152900000,-0.04052271126648336
2008-01-29,13478.8603515625,13246.6904296875,13506.8095703125,13224.66015625,147000000,0.029433643010382034
2008-01-30,13345.0302734375,13500.51953125,13514.1298828125,13271.1298828125,152400000,-0.009978506880742062
2008-01-31,13592.4697265625,13227.48046875,13622.6796875,13154.76953125,165300000,0.018371891442393335
2008-02-01,13497.16015625,13517.740234375,13648.3896484375,13444.080078125,142600000,-0.007036638299590117
2008-02-04,13859.7001953125,13642.599609375,13889.240234375,13642.599609375,138100000,0.026506058078398557
2008-02-05,13745.5,13806.169921875,13821.919921875,13665.6396484375,133700000,-0.008273864778069913
2008-02-06,13099.240234375,13548.5302734375,13552.1904296875,13099.240234375,176700000,-0.04815726667066243
2008-02-07,13207.150390625,13077.25,13244.1904296875,12972.5498046875,163000000,0.00820414803809995
2008-02-08,13017.240234375,13143.080078125,13279.51953125,12997.8798828125,170500000,-0.01448372844003534
2008-02-12,13021.9599609375,12998.8701171875,13138.2802734375,12923.419921875,147600000,0.0003625093381351668
2008-02-13,13068.2998046875,13162.9501953125,13240.259765625,13036.6201171875,138800000,0.003552275285502349
2008-02-14,13626.4501953125,13254.58984375,13626.4501953125,13251.8603515625,147200000,0.04182333586763102
2008-02-15,13622.5595703125,13508.5302734375,13666.6796875,13356.3896484375,154800000,-0.00028556083761599075
2008-02-18,13635.400390625,13627.3095703125,13822.4501953125,13627.3095703125,147100000,0.0009421703811132004
2008-02-19,13757.91015625,13761.759765625,13853.2099609375,13691.8798828125,147500000,0.00894456200896375
2008-02-20,13310.3701171875,13729.75,13729.75,13310.3701171875,163600000,-0.033070503318529273
2008-02-21,13688.2802734375,13462.7197265625,13783.9697265625,13439.58984375,142900000,0.027996572757958405
2008-02-22,13500.4599609375,13530.1904296875,13540.6201171875,13378.7197265625,144200000,-0.013816256185932406
2008-02-25,13914.5703125,13612.3095703125,13969.1796875,13612.3095703125,152000000,0.030212759009904062
2008-02-26,13824.7197265625,14036.8896484375,14053.849609375,13803.4599609375,133800000,-0.006478240794572261
2008-02-27,14031.2998046875,14007.3203125,14105.4697265625,13956.4404296875,127300000,0.01483226023093213
2008-02-28,13925.509765625,13877.8798828125,13962.2998046875,13794.7099609375,118400000,-0.007568141403155858
2008-02-29,13603.01953125,13735.4404296875,13738.5595703125,13533.25,126600000,-0.023430600632773843
2008-03-03,12992.1796875,13412.8701171875,13413.6298828125,12992.1796875,142400000,-0.045944178504644786
