Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
EuroNext_100,42,1,GARCH,0.21155660314163782,0.10291373713780094,0.7045865792130549,0.06387665198237885,1.6984679989753033,0.1924884513564633,7.167655531884407,454,60
EuroNext_100,42,1,GJR-GARCH,0.2602980946556776,0.1701568776105821,0.7473603348479609,0.05726872246696035,0.4833577941419094,0.4869052976866963,6.16216062861929,454,60
EuroNext_100,42,1,FI-GARCH,0.20823265923509457,0.09842034316188966,0.6761009204024172,0.06167400881057269,1.2164139069875546,0.2700655740264061,7.89549183179227,454,60
EuroNext_100,42,1,Autoformer,0.12718092894446753,0.03449617900541586,0.5690624667810882,0.07048458149779736,3.5777329745805275,0.05855901559210497,5.253286064990618,454,60
EuroNext_100,42,1,Informer,0.4109850158561199,0.18308787433641918,0.8375106850449276,0.03303964757709251,3.107215570411853,0.07794610941307978,17.27496090408347,454,60
EuroNext_100,42,1,Reformer,0.20018467591531847,0.06802206064478687,0.6646456060508055,0.06607929515418502,2.254207168767863,0.13325168551532696,6.486344964118359,454,60
EuroNext_100,42,1,Transformer,0.404079385156465,0.17719880396516452,0.8306487307174968,0.03303964757709251,3.107215570411853,0.07794610941307978,17.27496090408347,454,60
EuroNext_100,42,1,GARCH-LSTM-Hybrid,0.22340187412112938,0.08154339803025373,0.6805039501426352,0.07268722466960352,4.341373124689795,0.03719691296024785,4.697202716441495,454,60
EuroNext_100,42,3,GARCH,0.7670718967949037,0.7924616746911313,1.1403898013540372,0.05752212389380531,0.514617473284261,0.473146790083972,33.635492126019756,452,60
EuroNext_100,42,3,GJR-GARCH,0.8090598383018652,1.0510739456223344,1.161807489214796,0.061946902654867256,1.2664529978409576,0.26043315123370125,41.548617819419206,452,60
EuroNext_100,42,3,FI-GARCH,0.744127963283012,0.7564054679594762,1.1287796413198083,0.05309734513274336,0.08955783271733253,0.7647400340394845,38.011366840446726,452,60
EuroNext_100,42,3,Autoformer,0.6953519123982115,0.601118085848215,1.041291288569528,0.05752212389380531,0.514617473284261,0.473146790083972,39.85850547494445,452,60
EuroNext_100,42,3,Informer,1.1489137207908753,1.4017597838878153,1.5489064181589418,0.022123893805309734,9.258864757903538,0.0023435824824282747,27.352149796798713,452,60
EuroNext_100,42,3,Reformer,0.633135703655693,0.5270403827418403,1.0246336506938616,0.06637168141592921,2.3231142541183942,0.1274646061850251,49.48944620663275,452,60
EuroNext_100,42,3,Transformer,1.132663652349082,1.3646753875296158,1.5355754525284755,0.022123893805309734,9.258864757903538,0.0023435824824282747,27.352149796798713,452,60
EuroNext_100,42,3,GARCH-LSTM-Hybrid,0.7185776005118507,0.714913416305714,1.0839102797899316,0.061946902654867256,1.2664529978409576,0.26043315123370125,55.0506517192068,452,60
EuroNext_100,42,5,GARCH,1.2035620245215883,1.8452424259004796,1.521177752084608,0.04888888888888889,0.011778909973912732,0.9135747397399322,58.55896837132198,450,60
