Dataset,Seed,Horizon,Model,MAE,MSE,QLIKE,Violation_Rate,Kupiec_LR,Kupiec_p,LR_Ind,N_eval,Seq_len
VN30_INDEX,42,1,GARCH,0.23242338400151386,0.10830614947375737,1.0548668909355616,0.09547738693467336,13.842479326044668,0.0001987907514965359,0.5718306070599226,398,60
VN30_INDEX,42,3,GARCH,0.23031579637628843,0.10699587269721957,1.0487406093793121,0.09547738693467336,13.842479326044668,0.0001987907514965359,0.5718306070599226,398,60
VN30_INDEX,42,5,GARCH,0.22778941363974342,0.10538225465312179,1.0389657940790231,0.09547738693467336,13.842479326044668,0.0001987907514965359,0.5718306070599226,398,60
VN30_INDEX,42,10,GARCH,0.22271691139051109,0.1015790869310618,1.0163739918985988,0.10301507537688442,18.273920078141487,1.913084428661893e-05,1.9571959580026146,398,60
VN30_INDEX,42,21,GARCH,0.22504925255645158,0.10269523194298989,1.0346636850130266,0.09798994974874371,15.263189833756712,9.352137468565669e-05,2.720583839834262,398,60
VN30_INDEX,42,1,GJR-GARCH,0.250948687851497,0.136352593163951,1.0826624050215103,0.09296482412060302,12.47996203640696,0.0004113405566696926,0.76525228876406,398,60
VN30_INDEX,42,3,GJR-GARCH,0.24886717334253514,0.134803612495045,1.0757946761513517,0.09296482412060302,12.47996203640696,0.0004113405566696926,0.76525228876406,398,60
VN30_INDEX,42,5,GJR-GARCH,0.24584153803708814,0.13287141257379304,1.0648727662026884,0.09296482412060302,12.47996203640696,0.0004113405566696926,0.76525228876406,398,60
VN30_INDEX,42,10,GJR-GARCH,0.24152039505949424,0.12945615507917335,1.0407525848746735,0.10050251256281408,16.740759051409327,4.2850457972698486e-05,2.3215362598540423,398,60
VN30_INDEX,42,21,GJR-GARCH,0.24269896720251916,0.13031243077828708,1.0584603218912203,0.09547738693467336,13.842479326044668,0.0001987907514965359,3.15544326098086,398,60
VN30_INDEX,42,1,FI-GARCH,0.26411367514292106,0.1396385869897714,1.0813013143433545,0.09045226130653267,11.17704555675968,0.0008281553991585922,0.18945834620805613,398,60
VN30_INDEX,42,3,FI-GARCH,0.2623216386786991,0.1388903505778744,1.076499013546476,0.09045226130653267,11.17704555675968,0.0008281553991585922,0.18945834620805613,398,60
VN30_INDEX,42,5,FI-GARCH,0.2608268481450235,0.13788853491743658,1.0684411927248583,0.09045226130653267,11.17704555675968,0.0008281553991585922,0.18945834620805613,398,60
VN30_INDEX,42,10,FI-GARCH,0.25837562337471803,0.13615741197599343,1.0508219475382505,0.09798994974874371,15.263189833756712,9.352137468565669e-05,1.3330338022428805,398,60
VN30_INDEX,42,21,FI-GARCH,0.2601327458096157,0.1371939429886206,1.0688886467354441,0.09296482412060302,12.47996203640696,0.0004113405566696926,1.9612774965693234,398,60
VN30_INDEX,42,1,Autoformer,0.37688736824883134,0.2601878299726374,1.313002201544811,0.09045226130653267,11.17704555675968,0.0008281553991585922,4.137585621022993,398,60
VN30_INDEX,42,3,Autoformer,0.37423973328178584,0.2586072880582803,1.306108877842505,0.09045226130653267,11.17704555675968,0.0008281553991585922,4.137585621022993,398,60
VN30_INDEX,42,5,Autoformer,0.37387602144948134,0.2583143944554179,1.2993433692577296,0.09045226130653267,11.17704555675968,0.0008281553991585922,4.137585621022993,398,60
VN30_INDEX,42,10,Autoformer,0.3747683973356615,0.25907675898234156,1.2874348917682035,0.09547738693467336,13.842479326044668,0.0001987907514965359,3.15544326098086,398,60
VN30_INDEX,42,21,Autoformer,0.37351407353894783,0.25873032912255284,1.3046861665443528,0.09045226130653267,11.17704555675968,0.0008281553991585922,4.137585621022993,398,60
VN30_INDEX,42,1,Informer,0.5392689057238427,0.3930764070492466,1.4046168630371707,0.06030150753768844,0.8366574488381957,0.36035449526671437,6.491193083356393,398,60
VN30_INDEX,42,3,Informer,0.5400037689709071,0.39340850410057393,1.4013771082834832,0.06030150753768844,0.8366574488381957,0.36035449526671437,6.491193083356393,398,60
VN30_INDEX,42,5,Informer,0.542104470802477,0.39482541897769,1.3970823646909116,0.06030150753768844,0.8366574488381957,0.36035449526671437,6.491193083356393,398,60
VN30_INDEX,42,10,Informer,0.5458563702572915,0.39707153227826325,1.3879930468059998,0.06281407035175879,1.2769073820962547,0.25847484811197896,5.793077850087741,398,60
VN30_INDEX,42,21,Informer,0.5376280426946923,0.39276891557429866,1.4000576242052556,0.06281407035175879,1.2769073820962547,0.25847484811197896,5.793077850087741,398,60
VN30_INDEX,42,1,Reformer,0.38781677918120944,0.23008286998354402,1.2134618089790552,0.0678391959798995,2.4104922200162378,0.12052446423332142,2.297797030083018,398,60
VN30_INDEX,42,3,Reformer,0.38820790533625876,0.23025768973326485,1.2100466315053344,0.0678391959798995,2.4104922200162378,0.12052446423332142,2.297797030083018,398,60
VN30_INDEX,42,5,Reformer,0.38920694100036235,0.23095073197069232,1.2049523513903082,0.0678391959798995,2.4104922200162378,0.12052446423332142,2.297797030083018,398,60
VN30_INDEX,42,10,Reformer,0.3929062944788324,0.23407138797731042,1.1960207235977711,0.0728643216080402,3.8622083588558667,0.04938528606430137,1.602029734145816,398,60
VN30_INDEX,42,21,Reformer,0.39283754165202994,0.23420993248935962,1.2118129739034382,0.07035175879396985,3.097925701529789,0.07839211974730287,1.9318254761883509,398,60
VN30_INDEX,42,1,Transformer,0.5864655274136857,0.4499968721725695,1.4342538937769713,0.05778894472361809,0.4851125782830934,0.4861156097388799,4.164613901161488,398,60
VN30_INDEX,42,3,Transformer,0.5881474586762435,0.4507576216734404,1.4314295664320744,0.05778894472361809,0.4851125782830934,0.4861156097388799,4.164613901161488,398,60
VN30_INDEX,42,5,Transformer,0.5911952286361793,0.4528121407872605,1.427685529649133,0.05778894472361809,0.4851125782830934,0.4861156097388799,4.164613901161488,398,60
VN30_INDEX,42,10,Transformer,0.5973148102769813,0.45635422446112206,1.4197617249075845,0.06030150753768844,0.8366574488381957,0.36035449526671437,3.6326220118395156,398,60
VN30_INDEX,42,21,Transformer,0.5876896772122866,0.4502375748749771,1.430279270941498,0.06030150753768844,0.8366574488381957,0.36035449526671437,3.6326220118395156,398,60
VN30_INDEX,42,1,GARCH-LSTM-Hybrid,0.3716511269359034,0.26030123772010555,1.241743867494705,0.08040201005025126,6.592458621712552,0.010241164054217267,0.0777645825394302,398,60
VN30_INDEX,42,3,GARCH-LSTM-Hybrid,0.3694296196709478,0.2592276315651987,1.2362009326658059,0.08040201005025126,6.592458621712552,0.010241164054217267,0.0777645825394302,398,60
VN30_INDEX,42,5,GARCH-LSTM-Hybrid,0.3680247445668315,0.2582121920278267,1.2280514688487325,0.08040201005025126,6.592458621712552,0.010241164054217267,0.0777645825394302,398,60
VN30_INDEX,42,10,GARCH-LSTM-Hybrid,0.36915837497344106,0.2610178523176942,1.2158298538538315,0.08542713567839195,8.756048022841838,0.003085769941991612,0.0031666139831543205,398,60
VN30_INDEX,42,21,GARCH-LSTM-Hybrid,0.3688672887958073,0.2606892952823062,1.232700083323077,0.08040201005025126,6.592458621712552,0.010241164054217267,0.0777645825394302,398,60
