time,close,open,high,low,volume,return_1_day
2008-07-22,750.69,747.64,754.85,741.79,432.35M,-0.005340785911430501
2008-07-23,768.06,765.55,770.52,761.16,412.18M,0.022875071506333278
2008-07-24,756.45,773.87,773.87,753.36,360.12M,-0.015231417905229527
2008-07-25,758.95,749.27,762.83,747.29,391.03M,0.003299461882024346
2008-07-28,750.05,757.29,757.29,750.05,262.80M,-0.011796028097968758
2008-07-29,749.44,743.26,752.95,738.73,363.56M,-0.0008136100056015394
2008-07-30,762.37,757.64,765.8,754.76,346.21M,0.01710574117361041
2008-07-31,759.28,763.29,767.91,754.6,384.33M,-0.004061386320671545
2008-08-01,747.14,753.0,757.41,744.21,308.08M,-0.016118031917671694
2008-08-04,743.1,747.35,751.77,741.2,270.77M,-0.005421958741141708
2008-08-05,760.96,746.14,761.0,743.66,410.17M,0.023750168898938995
2008-08-06,771.55,766.41,772.22,762.17,394.18M,0.01382068445485185
2008-08-07,772.16,769.82,782.19,768.56,376.84M,0.0007903039194525618
2008-08-08,778.87,767.19,779.06,765.6,348.46M,0.008652368891787887
2008-08-11,788.74,779.98,788.75,778.93,280.27M,0.012592584158166886
2008-08-12,787.58,785.61,791.89,781.54,344.34M,-0.0014717826448862326
2008-08-13,770.12,783.31,784.84,769.49,333.63M,-0.02241860598059997
2008-08-14,771.8,775.12,778.86,765.29,266.98M,0.0021791022423833795
2008-08-15,777.81,776.27,784.19,772.67,234.06M,0.007756829311001745
2008-08-18,776.32,775.14,784.14,770.06,193.99M,-0.0019174720988894833
2008-08-19,757.0,768.47,768.47,756.63,272.63M,-0.025201552878182376
2008-08-20,761.31,760.09,763.53,755.25,243.87M,0.005677380214693883
2008-08-21,751.95,756.26,757.17,749.54,248.59M,-0.012370801274520282
2008-08-22,768.48,754.83,768.99,752.48,228.78M,0.021744705538892184
2008-08-25,760.88,764.82,767.45,760.5,123.35M,-0.009938879742383833
2008-08-26,763.57,756.46,766.02,751.22,220.36M,0.0035291453205612555
2008-08-27,765.26,763.23,767.49,754.76,235.43M,0.002210841870408764
2008-08-28,778.67,763.92,781.35,759.56,320.77M,0.017371690727662426
2008-08-29,782.81,780.21,786.41,777.86,308.12M,0.0053026740026469454
2008-09-01,781.5,777.25,784.12,774.68,181.22M,-0.0016748602338783058
2008-09-02,791.94,780.6,795.28,777.13,395.58M,0.013270481507387188
2008-09-03,777.18,784.4,786.83,777.18,276.08M,-0.018813647598698857
2008-09-04,755.16,777.55,780.0,755.14,436.72M,-0.028742336443377425
2008-09-05,737.74,750.22,751.93,735.79,442.91M,-0.023338188322870934
2008-09-08,760.83,765.22,771.02,756.99,449.45M,0.030818483626437576
2008-09-09,752.27,760.18,767.21,749.09,388.25M,-0.011314640567730905
2008-09-10,748.21,752.0,753.94,741.89,379.43M,-0.005411614827630196
2008-09-11,741.9,747.61,749.81,733.66,359.52M,-0.008469224039568068
2008-09-12,756.07,748.61,756.07,743.59,328.90M,0.018919501290215912
2008-09-15,729.17,733.29,734.09,715.93,593.55M,-0.03622706350391347
2008-09-16,713.49,717.39,726.26,702.87,732.82M,-0.02173847958006636
2008-09-17,696.75,724.78,726.77,695.58,664.57M,-0.023741755039658585
2008-09-18,690.7,696.21,709.16,685.98,697.54M,-0.008721090267130194
2008-09-19,750.25,726.23,750.25,723.66,1.10B,0.08270090822554899
2008-09-22,734.02,750.61,755.4,734.02,439.22M,-0.021870208120776446
2008-09-23,720.14,730.12,730.88,716.5,418.25M,-0.019090638647025315
2008-09-24,714.99,724.6,726.39,713.43,355.10M,-0.007177080970458327
2008-09-25,732.19,714.62,732.19,714.3,489.95M,0.023771486540018927
2008-09-26,717.03,721.4,723.87,710.58,423.31M,-0.020922362393741345
2008-09-29,677.85,712.04,712.04,677.85,582.20M,-0.05619165620309552
2008-09-30,690.88,658.65,691.64,658.33,582.04M,0.01904012280104439
2008-10-01,695.12,697.71,698.36,686.73,401.61M,0.00611834520450838
2008-10-02,683.22,696.18,707.15,682.76,483.21M,-0.01726757648038202
2008-10-03,699.82,685.37,703.63,674.8,433.55M,0.024006243068799726
2008-10-06,639.9,669.3,671.66,634.82,548.86M,-0.08951124497395391
2008-10-07,638.47,657.52,658.83,633.46,515.16M,-0.0022372248980344622
2008-10-08,599.22,611.63,640.82,586.14,713.61M,-0.06344587976428162
2008-10-09,587.07,606.35,616.89,579.63,511.10M,-0.02048474633887487
2008-10-10,543.36,543.41,560.04,525.81,857.65M,-0.07737197946129637
2008-10-13,602.44,570.55,602.44,570.32,571.27M,0.10321599166072026
2008-10-14,614.96,629.7,639.21,604.78,810.23M,0.020569149697228895
2008-10-15,574.05,609.68,610.23,569.03,556.20M,-0.06884072450105538
2008-10-16,543.02,538.84,569.42,533.44,664.75M,-0.055570348871659014
2008-10-17,561.3,567.05,569.95,540.09,640.72M,0.03310937027999117
2008-10-20,585.81,572.84,585.81,567.42,477.90M,0.042739982972362256
2008-10-21,587.23,599.12,599.33,582.01,384.44M,0.0024210609930008786
2008-10-22,557.3,571.8,578.92,556.1,404.61M,-0.05231287133802631
2008-10-23,559.77,557.93,564.24,539.38,438.06M,0.004422290501777226
2008-10-24,539.66,530.49,539.66,505.64,636.52M,-0.0365866734485536
2008-10-27,518.29,508.77,527.96,504.94,434.78M,-0.04040438046444539
2008-10-28,526.72,531.92,536.58,509.12,493.63M,0.016134166884381962
2008-10-29,573.27,556.9,573.3,552.31,557.72M,0.08468771187273916
2008-10-30,574.06,581.72,586.35,562.29,509.28M,0.0013771105520614668
2008-10-31,589.09,568.57,589.09,561.24,427.06M,0.025845052863431306
2008-11-03,598.82,593.93,598.82,586.96,317.86M,0.016382078784419996
2008-11-04,627.16,598.14,627.16,597.92,448.88M,0.046240639370947356
2008-11-05,613.03,621.82,621.82,607.24,385.99M,-0.022787817112433828
2008-11-06,576.61,594.36,605.69,575.52,422.27M,-0.06124774628046392
2008-11-07,588.36,583.61,594.39,570.49,318.98M,0.020172877351789964
