time,close,open,high,low,volume,return_1_day
2008-01-02,1853.449951171875,1891.449951171875,1892.5,1852.780029296875,247100,
2008-01-03,1852.72998046875,1834.43994140625,1858.0799560546875,1821.6099853515625,253700,-0.000388524424319
2008-01-04,1863.9000244140625,1853.5400390625,1869.760009765625,1824.4100341796875,299100,0.0060108633693443
2008-01-07,1831.1400146484373,1815.72998046875,1840.989990234375,1814.3499755859373,268100,-0.0177323481346846
2008-01-08,1826.22998046875,1838.6400146484373,1840.6199951171875,1818.68994140625,296600,-0.0026850097945019
2008-01-09,1844.469970703125,1802.06005859375,1844.469970703125,1794.1500244140625,277700,0.0099382355435417
2008-01-10,1824.780029296875,1847.93994140625,1855.0699462890625,1824.780029296875,315500,-0.0107325095905722
2008-01-11,1782.27001953125,1844.5699462890625,1847.1099853515625,1776.260009765625,280800,-0.0235716041962708
2008-01-14,1765.8800048828125,1781.0,1790.68994140625,1754.1300048828125,249300,-0.0092386912132455
2008-01-15,1746.949951171875,1781.530029296875,1781.530029296875,1723.1400146484375,295500,-0.0107777701686896
2008-01-16,1704.969970703125,1715.969970703125,1735.510009765625,1701.3199462890625,295600,-0.0243238842100304
2008-01-17,1723.550048828125,1726.030029296875,1732.6400146484375,1687.0999755859375,296000,0.0108386475283813
2008-01-18,1734.719970703125,1689.280029296875,1737.4200439453125,1684.3900146484375,287700,0.0064598545833796
2008-01-21,1683.56005859375,1723.949951171875,1724.3900146484375,1673.4200439453125,286100,-0.0299353663782812
2008-01-22,1609.02001953125,1628.9200439453125,1636.06005859375,1578.3699951171875,316900,-0.0452853236706337
2008-01-23,1628.4200439453125,1652.6199951171875,1659.280029296875,1604.5400390625,272100,0.0119849363999436
2008-01-24,1663.0,1663.3599853515625,1675.68994140625,1649.0,270600,0.0210129536584583
2008-01-25,1692.4100341796875,1682.9300537109375,1692.6600341796875,1674.2099609375,272600,0.0175303686000075
2008-01-28,1627.18994140625,1668.0699462890625,1674.469970703125,1620.9000244140625,259300,-0.0392990040527443
2008-01-29,1637.9100341796875,1657.9000244140625,1662.9000244140625,1622.52001953125,275300,0.0065664949762102
2008-01-30,1589.06005859375,1653.0,1653.199951171875,1578.2900390625,380500,-0.0302783764221163
2008-01-31,1624.6800537109375,1582.18994140625,1630.1199951171875,1570.8699951171875,334100,0.0221682230601289
2008-02-01,1634.530029296875,1645.050048828125,1648.969970703125,1619.6500244140625,308100,0.006044412801914
2008-02-04,1690.1300048828125,1655.780029296875,1696.56005859375,1655.780029296875,333100,0.0334501327683018
2008-02-05,1696.5699462890625,1686.199951171875,1697.989990234375,1680.3900146484375,253900,0.0038030822104523
2008-02-11,1640.6700439453125,1648.510009765625,1651.719970703125,1633.4599609375,234300,-0.0335038123748422
2008-02-12,1643.2900390625,1653.5999755859375,1654.6199951171875,1641.050048828125,291300,0.0015956318632669
2008-02-13,1631.780029296875,1663.2900390625,1663.949951171875,1629.5699462890625,319000,-0.0070288921539519
2008-02-14,1697.449951171875,1660.449951171875,1697.449951171875,1660.449951171875,503900,0.0394556346829099
2008-02-15,1694.77001953125,1672.3900146484375,1696.3699951171875,1668.4100341796875,485500,-0.0015800462359858
2008-02-18,1696.239990234375,1701.75,1714.199951171875,1681.02001953125,374000,0.000866981100597
2008-02-19,1720.52001953125,1717.0999755859375,1722.7099609375,1708.9300537109375,362800,0.0142125510325939
2008-02-20,1687.9100341796875,1704.6600341796875,1718.1500244140625,1683.699951171875,321600,-0.0191354846010335
2008-02-21,1704.3599853515625,1708.010009765625,1713.6400146484375,1694.5799560546875,241900,0.0096985676377152
2008-02-22,1686.449951171875,1687.6300048828125,1687.6300048828125,1670.68994140625,281400,-0.0105639661756744
2008-02-25,1709.1300048828125,1701.75,1715.0,1701.6400146484375,299200,0.0133587730447496
2008-02-26,1709.1300048828125,1724.550048828125,1726.469970703125,1704.5,283700,0.0
2008-02-27,1720.8900146484375,1725.9599609375,1732.800048828125,1715.81005859375,306600,0.0068571353977892
2008-02-28,1736.1700439453125,1726.0799560546875,1739.5999755859375,1713.25,257400,0.0088399556515375
2008-02-29,1711.6199951171875,1717.68994140625,1721.8499755859375,1708.2099609375,315800,-0.0142412754099795
2008-03-03,1671.72998046875,1676.300048828125,1676.300048828125,1657.7900390625,237100,-0.0235812809267966
2008-03-04,1676.1800537109375,1677.0999755859375,1686.5899658203125,1665.0999755859375,278600,0.0026584202189133
2008-03-05,1677.0999755859375,1680.6300048828125,1687.199951171875,1667.8699951171875,263600,0.0005486698933822
2008-03-06,1697.43994140625,1681.3900146484375,1705.969970703125,1680.1099853515625,359700,0.0120551024117944
2008-03-07,1663.969970703125,1682.1700439453125,1682.1700439453125,1650.739990234375,304200,-0.0199149034262018
2008-03-10,1625.1700439453125,1634.4200439453125,1650.56005859375,1621.4000244140625,318100,-0.0235938430487802
2008-03-11,1641.47998046875,1605.31005859375,1643.6600341796875,1602.3499755859375,279800,0.0099858092737065
2008-03-12,1658.8299560546875,1685.43994140625,1687.6300048828125,1658.1700439453125,325300,0.0105142460890567
2008-03-13,1615.6199951171875,1657.2099609375,1657.2099609375,1609.1700439453125,309600,-0.0263937271876597
2008-03-14,1600.260009765625,1637.780029296875,1638.6600341796875,1578.449951171875,297700,-0.0095526587634874
2008-03-17,1574.43994140625,1588.530029296875,1588.530029296875,1537.530029296875,298700,-0.0162665058650013
2008-03-18,1588.75,1585.3199462890625,1590.280029296875,1566.9599609375,243100,0.0090479272399633
2008-03-19,1622.22998046875,1626.280029296875,1632.6800537109375,1614.9599609375,280400,0.0208541903258448
2008-03-20,1623.3900146484375,1602.2900390625,1624.47998046875,1592.93994140625,243400,0.00071483059066
2008-03-21,1645.68994140625,1644.050048828125,1645.780029296875,1634.510009765625,283900,0.0136431491167036
2008-03-24,1655.300048828125,1653.8199462890625,1663.5699462890625,1645.8900146484375,258100,0.0058225772272986
2008-03-25,1674.9300537109375,1676.739990234375,1680.77001953125,1667.9300537109375,320000,0.0117891146445204
2008-03-26,1679.6700439453125,1676.81005859375,1681.9100341796875,1670.31005859375,280400,0.0028259662856288
2008-03-27,1676.239990234375,1671.97998046875,1677.31005859375,1660.449951171875,257900,-0.0020441876393788
2008-03-28,1701.8299560546875,1671.06005859375,1704.280029296875,1670.8900146484375,350500,0.0151509327762156
2008-03-31,1703.989990234375,1705.1700439453125,1709.31005859375,1685.18994140625,291700,0.0012684372652485
2008-04-01,1702.25,1701.6400146484375,1717.8299560546875,1694.530029296875,320400,-0.0010216487333299
2008-04-02,1742.18994140625,1738.6400146484375,1743.5400390625,1734.4200439453125,326500,0.0231920035038721
2008-04-03,1763.6300048828125,1745.719970703125,1765.530029296875,1742.4300537109375,253800,0.0122312789007832
2008-04-04,1766.489990234375,1762.93994140625,1768.06005859375,1756.739990234375,256800,0.0016203335757735
2008-04-07,1773.56005859375,1769.739990234375,1786.5699462890625,1763.3800048828125,275300,0.00399433774209
2008-04-08,1754.7099609375,1770.97998046875,1770.97998046875,1749.6400146484375,267200,-0.0106852802663752
2008-04-10,1764.6400146484375,1745.5999755859375,1764.6400146484375,1735.780029296875,214900,0.0056431330397082
2008-04-11,1779.7099609375,1768.1300048828125,1779.9200439453125,1759.2900390625,272400,0.0085036958569629
2008-04-14,1746.7099609375,1746.8800048828125,1755.280029296875,1739.030029296875,223500,-0.0187164115798215
2008-04-15,1742.1700439453125,1749.2900390625,1754.300048828125,1734.1300048828125,238500,-0.0026025082824613
2008-04-16,1758.56005859375,1757.8299560546875,1765.81005859375,1753.7900390625,286300,0.0093638377861464
2008-04-17,1768.6700439453125,1782.510009765625,1783.8499755859375,1765.5899658203125,265000,0.0057325508934515
2008-04-18,1771.9000244140625,1772.8900146484375,1778.81005859375,1762.93994140625,237600,0.0018245544092828
2008-04-21,1800.47998046875,1793.18994140625,1802.81005859375,1791.4000244140625,299000,0.0160008542113964
2008-04-22,1787.489990234375,1799.719970703125,1803.3499755859373,1785.469970703125,346700,-0.0072408894702828
2008-04-23,1800.7900390625,1784.22998046875,1809.02001953125,1784.22998046875,340400,0.0074130834978535
2008-04-24,1799.3399658203125,1808.8800048828125,1812.6199951171875,1794.6400146484375,497200,-0.0008055671982056
2008-04-25,1824.6800537109373,1809.0,1825.8299560546875,1809.0,328000,0.0139847466291126
2008-04-28,1823.1700439453125,1829.449951171875,1831.8399658203125,1814.199951171875,371600,-0.0008278902978178
2008-04-29,1811.510009765625,1829.010009765625,1831.22998046875,1803.0799560546875,272400,-0.006416011316719
2008-04-30,1825.469970703125,1808.739990234375,1825.5799560546875,1803.489990234375,245000,0.0076767150601406
2008-05-02,1848.27001953125,1851.6400146484373,1851.6400146484373,1843.1400146484373,267800,0.0124126049349463
2008-05-06,1859.06005859375,1849.81005859375,1859.27001953125,1843.3599853515625,303700,0.005820938142526
2008-05-07,1854.010009765625,1863.77001953125,1868.0899658203125,1839.760009765625,384100,-0.0027201490136277
2008-05-08,1848.0,1831.1700439453125,1854.550048828125,1830.4599609375,319200,-0.0032468929201816
2008-05-09,1823.699951171875,1854.72998046875,1854.72998046875,1818.27001953125,280100,-0.0132365955530523
2008-05-13,1842.800048828125,1829.3699951171875,1842.800048828125,1813.97998046875,265300,0.0104188029098877
2008-05-14,1843.75,1841.43994140625,1848.02001953125,1828.0699462890625,297700,0.000515360529665
2008-05-15,1885.7099609375,1852.739990234375,1886.949951171875,1852.6700439453125,414800,0.0225028459861541
2008-05-16,1888.8800048828125,1893.989990234375,1899.5699462890625,1882.68994140625,301700,0.0016796763194544
2008-05-19,1885.3699951171875,1893.5400390625,1901.1300048828125,1875.050048828125,356000,-0.0018599778909911
2008-05-20,1873.1500244140625,1886.52001953125,1889.8499755859373,1857.050048828125,336300,-0.0065025668071794
2008-05-21,1847.510009765625,1848.969970703125,1861.5799560546875,1844.949951171875,316000,-0.0137827268821374
2008-05-22,1835.4200439453125,1826.06005859375,1836.6300048828125,1810.6800537109373,357300,-0.0065654297377332
2008-05-23,1827.93994140625,1836.4200439453125,1840.780029296875,1826.1600341796875,299100,-0.0040837444119184
2008-05-26,1800.5799560546875,1813.6300048828125,1820.739990234375,1791.4000244140625,281800,-0.0150808068659302
2008-05-27,1825.22998046875,1806.199951171875,1825.47998046875,1806.199951171875,260300,0.0135971849745119
2008-05-28,1805.6400146484373,1835.3800048828125,1835.7099609375,1802.010009765625,299600,-0.0107908881009723
